Source	Target	MI
ENSG00000160862	HSA-MIR-708	0.12423
ENSG00000161888	HSA-MIR-450A-1	0.124223
ENSG00000168280	HSA-MIR-26A-1	0.124218
ENSG00000226479	HSA-MIR-598	0.124215
ENSG00000139645	HSA-MIR-769	0.124215
ENSG00000143748	HSA-MIR-708	0.124214
ENSG00000100031	HSA-MIR-148A	0.12421
ENSG00000036448	HSA-MIR-190A	0.12421
ENSG00000103089	HSA-MIR-200A	0.124207
ENSG00000164104	HSA-MIR-181A-2	0.124206
ENSG00000240204	HSA-MIR-21	0.124199
ENSG00000196218	HSA-MIR-874	0.124197
ENSG00000177494	HSA-MIR-324	0.124194
ENSG00000122970	HSA-MIR-200A	0.124189
ENSG00000155850	HSA-MIR-452	0.124187
ENSG00000157150	HSA-MIR-425	0.124185
ENSG00000149256	HSA-MIR-103A-2	0.124184
ENSG00000101191	HSA-MIR-365B	0.12418
ENSG00000197380	HSA-MIR-143	0.124177
ENSG00000233493	HSA-MIR-381	0.124175
ENSG00000086666	HSA-MIR-203B	0.124174
ENSG00000137642	HSA-MIR-629	0.124174
ENSG00000156603	HSA-MIR-452	0.124172
ENSG00000083097	HSA-MIR-30C-2	0.124172
ENSG00000131061	HSA-MIR-381	0.12417
ENSG00000125843	HSA-MIR-30A	0.124167
ENSG00000180061	HSA-MIR-99A	0.124166
ENSG00000140854	HSA-MIR-26B	0.12416
ENSG00000104343	HSA-MIR-194-1	0.124158
ENSG00000188641	HSA-MIR-191	0.124156
ENSG00000088926	HSA-MIR-508	0.124156
ENSG00000180432	HSA-MIR-145	0.124153
ENSG00000274349	HSA-MIR-3065	0.124148
ENSG00000163738	HSA-MIR-30B	0.124146
ENSG00000112541	HSA-MIR-375	0.124146
ENSG00000138413	HSA-MIR-98	0.124144
ENSG00000108561	HSA-MIR-342	0.124142
ENSG00000134453	HSA-MIR-134	0.124139
ENSG00000172318	HSA-MIR-214	0.124138
ENSG00000186918	HSA-MIR-452	0.124138
ENSG00000112494	HSA-MIR-190A	0.124135
ENSG00000143867	HSA-MIR-92A-1	0.124132
ENSG00000123124	HSA-MIR-15A	0.124131
ENSG00000132604	HSA-MIR-151A	0.124131
ENSG00000164073	HSA-MIR-200B	0.124126
ENSG00000004838	HSA-LET-7G	0.124123
ENSG00000146192	HSA-MIR-24-1	0.124123
ENSG00000130204	HSA-MIR-188	0.124122
ENSG00000255398	HSA-MIR-217	0.124121
ENSG00000126768	HSA-MIR-628	0.12412
ENSG00000105982	HSA-MIR-100	0.124115
ENSG00000143882	HSA-MIR-338	0.124111
ENSG00000173267	HSA-MIR-214	0.124109
ENSG00000066697	HSA-MIR-17	0.124108
ENSG00000158406	HSA-MIR-511	0.124104
ENSG00000198026	HSA-MIR-362	0.124095
ENSG00000105559	HSA-LET-7I	0.124091
ENSG00000162702	HSA-MIR-708	0.12409
ENSG00000164054	HSA-MIR-514A-1	0.124089
ENSG00000148082	HSA-MIR-598	0.124087
ENSG00000184672	HSA-MIR-92A-1	0.124083
ENSG00000137573	HSA-MIR-1976	0.124082
ENSG00000143198	HSA-MIR-7-1	0.124075
ENSG00000162817	HSA-MIR-660	0.124071
ENSG00000183111	HSA-MIR-29C	0.124071
ENSG00000197565	HSA-MIR-22	0.12407
ENSG00000008283	HSA-LET-7A-1	0.124069
ENSG00000142675	HSA-MIR-217	0.124066
ENSG00000101447	HSA-MIR-508	0.124064
ENSG00000101346	HSA-MIR-217	0.124063
ENSG00000007372	HSA-MIR-382	0.124062
ENSG00000169398	HSA-MIR-598	0.124061
ENSG00000049245	HSA-MIR-203B	0.124056
ENSG00000086289	HSA-MIR-30A	0.124055
ENSG00000125945	HSA-MIR-92A-2	0.124053
ENSG00000162894	HSA-MIR-150	0.124052
ENSG00000152443	HSA-MIR-505	0.124051
ENSG00000119523	HSA-MIR-379	0.124047
ENSG00000094755	HSA-MIR-501	0.124047
ENSG00000120159	HSA-MIR-218-1	0.124041
ENSG00000109332	HSA-MIR-452	0.12404
ENSG00000177732	HSA-MIR-98	0.12404
ENSG00000254585	HSA-MIR-30B	0.124039
ENSG00000125827	HSA-MIR-1-2	0.124038
ENSG00000077943	HSA-MIR-196B	0.124037
ENSG00000103056	HSA-MIR-424	0.124035
ENSG00000115138	HSA-MIR-15B	0.124031
ENSG00000185883	HSA-LET-7C	0.12403
ENSG00000157429	HSA-MIR-331	0.124025
ENSG00000106031	HSA-MIR-891A	0.124023
ENSG00000204176	HSA-MIR-106B	0.124022
ENSG00000167173	HSA-MIR-15B	0.124014
ENSG00000100324	HSA-MIR-708	0.12401
ENSG00000026559	HSA-LET-7G	0.124004
ENSG00000112164	HSA-MIR-30C-2	0.124003
ENSG00000129484	HSA-MIR-501	0.124001
ENSG00000090020	HSA-MIR-183	0.124001
ENSG00000083720	HSA-MIR-188	0.124001
ENSG00000185896	HSA-MIR-501	0.123999
ENSG00000179715	HSA-MIR-23A	0.123991
ENSG00000163328	HSA-MIR-125B-2	0.123988
ENSG00000136842	HSA-MIR-151A	0.123988
ENSG00000002587	HSA-MIR-374B	0.123987
ENSG00000163701	HSA-MIR-4662A	0.123986
ENSG00000179085	HSA-LET-7A-3	0.123983
ENSG00000198734	HSA-MIR-874	0.12398
ENSG00000186918	HSA-MIR-375	0.123976
ENSG00000175938	HSA-MIR-1270	0.123974
ENSG00000086504	HSA-MIR-625	0.123973
ENSG00000111319	HSA-MIR-452	0.123973
ENSG00000108576	HSA-MIR-708	0.123971
ENSG00000198734	HSA-MIR-532	0.123971
ENSG00000018408	HSA-MIR-203A	0.12397
ENSG00000100312	HSA-MIR-29A	0.12397
ENSG00000127884	HSA-MIR-589	0.123966
ENSG00000112984	HSA-MIR-132	0.123966
ENSG00000171777	HSA-MIR-542	0.123955
ENSG00000089022	HSA-MIR-92B	0.123953
ENSG00000180353	HSA-MIR-532	0.123953
ENSG00000127952	HSA-MIR-24-2	0.123945
ENSG00000172667	HSA-MIR-339	0.123945
ENSG00000133131	HSA-MIR-181A-1	0.123945
ENSG00000151532	HSA-MIR-505	0.123941
ENSG00000135083	HSA-MIR-27A	0.123937
ENSG00000167332	HSA-MIR-143	0.123932
ENSG00000196932	HSA-MIR-187	0.123931
ENSG00000033867	HSA-MIR-103A-2	0.12393
ENSG00000134330	HSA-MIR-222	0.123929
ENSG00000154277	HSA-MIR-500A	0.123928
ENSG00000107438	HSA-MIR-584	0.123926
ENSG00000120438	HSA-MIR-187	0.123925
ENSG00000149256	HSA-MIR-500A	0.123924
ENSG00000084674	HSA-MIR-508	0.123922
ENSG00000184076	HSA-MIR-222	0.123922
ENSG00000109654	HSA-MIR-577	0.12392
ENSG00000184432	HSA-LET-7A-3	0.123918
ENSG00000135999	HSA-MIR-31	0.123914
ENSG00000188643	HSA-MIR-887	0.123913
ENSG00000165125	HSA-MIR-296	0.123913
ENSG00000007216	HSA-MIR-135B	0.123913
ENSG00000065675	HSA-MIR-223	0.123912
ENSG00000145945	HSA-MIR-23A	0.12391
ENSG00000185483	HSA-MIR-514A-1	0.12391
ENSG00000183580	HSA-MIR-93	0.123907
ENSG00000007216	HSA-MIR-223	0.123905
ENSG00000089289	HSA-MIR-23B	0.1239
ENSG00000135097	HSA-MIR-1251	0.123898
ENSG00000002726	HSA-MIR-145	0.123878
ENSG00000270011	HSA-MIR-10A	0.123877
ENSG00000119938	HSA-MIR-1-2	0.123876
ENSG00000163071	HSA-MIR-185	0.123874
ENSG00000171953	HSA-MIR-19A	0.123873
ENSG00000155849	HSA-MIR-140	0.123872
ENSG00000131748	HSA-MIR-186	0.123872
ENSG00000197093	HSA-MIR-26B	0.123871
ENSG00000198889	HSA-MIR-190A	0.123869
ENSG00000105889	HSA-MIR-135B	0.123868
ENSG00000143570	HSA-MIR-501	0.123867
ENSG00000127022	HSA-MIR-326	0.123862
ENSG00000013306	HSA-MIR-196B	0.123861
ENSG00000182253	HSA-MIR-203A	0.123861
ENSG00000092009	HSA-MIR-23A	0.12386
ENSG00000167674	HSA-MIR-182	0.12386
ENSG00000151150	HSA-MIR-10B	0.123853
ENSG00000179761	HSA-MIR-532	0.123851
ENSG00000163191	HSA-MIR-187	0.123849
ENSG00000111799	HSA-MIR-103A-2	0.123849
ENSG00000100211	HSA-MIR-183	0.123845
ENSG00000197629	HSA-MIR-29C	0.12384
ENSG00000100628	HSA-MIR-182	0.123836
ENSG00000119509	HSA-MIR-149	0.123833
ENSG00000196954	HSA-MIR-92B	0.123828
ENSG00000142230	HSA-MIR-188	0.123827
ENSG00000254126	HSA-MIR-30A	0.123817
ENSG00000176692	HSA-MIR-1269A	0.123816
ENSG00000100284	HSA-MIR-887	0.123816
ENSG00000129473	HSA-MIR-196A-1	0.123811
ENSG00000134802	HSA-MIR-148B	0.123805
ENSG00000127328	HSA-MIR-152	0.123805
ENSG00000164619	HSA-MIR-200B	0.123799
ENSG00000159714	HSA-MIR-22	0.123796
ENSG00000131732	HSA-MIR-23B	0.123793
ENSG00000006042	HSA-MIR-144	0.123791
ENSG00000158023	HSA-MIR-205	0.123788
ENSG00000203867	HSA-MIR-122	0.123787
ENSG00000131711	HSA-MIR-497	0.123785
ENSG00000123407	HSA-MIR-24-2	0.123779
ENSG00000122367	HSA-MIR-1-1	0.123777
ENSG00000137225	HSA-MIR-505	0.123776
ENSG00000119946	HSA-MIR-135B	0.123776
ENSG00000240445	HSA-MIR-30A	0.123774
ENSG00000111145	HSA-LET-7F-2	0.123773
ENSG00000111271	HSA-MIR-31	0.123767
ENSG00000135929	HSA-MIR-203B	0.123761
ENSG00000172349	HSA-MIR-628	0.12376
ENSG00000204946	HSA-MIR-374B	0.123759
ENSG00000112246	HSA-MIR-874	0.123758
ENSG00000167461	HSA-MIR-10B	0.123744
ENSG00000161091	HSA-MIR-99A	0.123742
ENSG00000187796	HSA-MIR-7-1	0.12374
ENSG00000128346	HSA-MIR-455	0.123738
ENSG00000150403	HSA-MIR-335	0.123737
ENSG00000127084	HSA-MIR-210	0.123734
ENSG00000171503	HSA-MIR-92A-2	0.123734
ENSG00000102921	HSA-MIR-192	0.123732
ENSG00000145362	HSA-MIR-338	0.123729
ENSG00000128185	HSA-MIR-1269A	0.123726
ENSG00000175155	HSA-MIR-107	0.123725
ENSG00000213996	HSA-MIR-532	0.123723
ENSG00000198668	HSA-MIR-30A	0.123721
ENSG00000184574	HSA-MIR-190A	0.12372
ENSG00000156886	HSA-MIR-139	0.12372
ENSG00000181481	HSA-MIR-92B	0.12372
ENSG00000278677	HSA-MIR-21	0.12372
ENSG00000065057	HSA-MIR-135A-2	0.123717
ENSG00000129824	HSA-MIR-744	0.123709
ENSG00000012779	HSA-MIR-22	0.123709
ENSG00000137285	HSA-MIR-217	0.123708
ENSG00000187957	HSA-MIR-891A	0.123705
ENSG00000116117	HSA-MIR-874	0.123704
ENSG00000157445	HSA-MIR-379	0.123702
ENSG00000169570	HSA-MIR-187	0.1237
ENSG00000123505	HSA-LET-7C	0.123697
ENSG00000071564	HSA-MIR-92A-1	0.123697
ENSG00000138382	HSA-MIR-363	0.123695
ENSG00000174804	HSA-MIR-151A	0.123692
ENSG00000171497	HSA-MIR-30E	0.123689
ENSG00000122691	HSA-MIR-188	0.123681
ENSG00000164093	HSA-MIR-1-2	0.123678
ENSG00000107745	HSA-MIR-505	0.123678
ENSG00000137880	HSA-MIR-505	0.123671
ENSG00000116679	HSA-MIR-196A-1	0.123668
ENSG00000134830	HSA-MIR-500A	0.123666
ENSG00000136997	HSA-MIR-205	0.123666
ENSG00000077063	HSA-MIR-150	0.123663
ENSG00000170099	HSA-MIR-505	0.12366
ENSG00000015475	HSA-MIR-27A	0.123658
ENSG00000126106	HSA-MIR-664A	0.123656
ENSG00000158406	HSA-MIR-15A	0.123655
ENSG00000123496	HSA-MIR-3065	0.123655
ENSG00000172995	HSA-MIR-143	0.123654
ENSG00000152580	HSA-MIR-30A	0.123647
ENSG00000203685	HSA-MIR-10A	0.123645
ENSG00000213064	HSA-MIR-224	0.12364
ENSG00000081237	HSA-MIR-130A	0.123638
ENSG00000157426	HSA-MIR-200A	0.123636
ENSG00000162631	HSA-MIR-214	0.123633
ENSG00000145284	HSA-MIR-379	0.123631
ENSG00000215045	HSA-MIR-194-1	0.123629
ENSG00000173531	HSA-MIR-132	0.123626
ENSG00000165775	HSA-MIR-874	0.123625
ENSG00000185361	HSA-MIR-200B	0.123621
ENSG00000148143	HSA-MIR-155	0.123621
ENSG00000165424	HSA-MIR-362	0.123614
ENSG00000087274	HSA-MIR-190A	0.12361
ENSG00000197253	HSA-MIR-483	0.123607
ENSG00000188176	HSA-MIR-200A	0.123604
ENSG00000238083	HSA-MIR-187	0.123595
ENSG00000064489	HSA-MIR-30A	0.123592
ENSG00000171124	HSA-MIR-338	0.123592
ENSG00000141582	HSA-LET-7I	0.123591
ENSG00000140718	HSA-MIR-660	0.123591
ENSG00000153292	HSA-MIR-34A	0.123584
ENSG00000172379	HSA-MIR-375	0.123584
ENSG00000162931	HSA-MIR-424	0.123583
ENSG00000135052	HSA-MIR-190A	0.123578
ENSG00000130226	HSA-MIR-500A	0.123573
ENSG00000162522	HSA-MIR-98	0.123572
ENSG00000100325	HSA-MIR-98	0.123563
ENSG00000144852	HSA-MIR-148B	0.123563
ENSG00000106346	HSA-MIR-181D	0.123558
ENSG00000185361	HSA-MIR-30A	0.123557
ENSG00000213064	HSA-LET-7I	0.123554
ENSG00000185250	HSA-MIR-452	0.12355
ENSG00000165424	HSA-MIR-379	0.123549
ENSG00000123080	HSA-MIR-15A	0.123547
ENSG00000120594	HSA-MIR-874	0.123546
ENSG00000166828	HSA-MIR-3605	0.123543
ENSG00000185630	HSA-MIR-142	0.12354
ENSG00000137204	HSA-MIR-514A-2	0.123539
ENSG00000152592	HSA-MIR-4772	0.123535
ENSG00000143183	HSA-MIR-142	0.123533
ENSG00000119632	HSA-MIR-1296	0.123533
ENSG00000103449	HSA-MIR-708	0.123533
ENSG00000164106	HSA-MIR-590	0.123532
ENSG00000196372	HSA-MIR-200A	0.123531
ENSG00000155330	HSA-MIR-200C	0.123531
ENSG00000178074	HSA-MIR-1296	0.123524
ENSG00000186010	HSA-MIR-181C	0.12352
ENSG00000188130	HSA-MIR-30A	0.123516
ENSG00000182963	HSA-MIR-29C	0.123513
ENSG00000131746	HSA-MIR-337	0.123512
ENSG00000099814	HSA-MIR-660	0.12351
ENSG00000159110	HSA-MIR-224	0.123507
ENSG00000112742	HSA-MIR-141	0.1235
ENSG00000130517	HSA-MIR-200A	0.1235
ENSG00000179085	HSA-LET-7A-2	0.123499
ENSG00000196659	HSA-LET-7I	0.123497
ENSG00000174915	HSA-MIR-30C-1	0.12349
ENSG00000117155	HSA-MIR-145	0.12349
ENSG00000204536	HSA-MIR-625	0.123488
ENSG00000143196	HSA-MIR-486-1	0.123488
ENSG00000196092	HSA-MIR-7-1	0.123485
ENSG00000131979	HSA-MIR-190A	0.12348
ENSG00000089159	HSA-MIR-106A	0.123479
ENSG00000007402	HSA-MIR-365A	0.123476
ENSG00000165030	HSA-MIR-15A	0.123475
ENSG00000128040	HSA-MIR-339	0.123474
ENSG00000185345	HSA-MIR-4772	0.123473
ENSG00000176393	HSA-MIR-505	0.123465
ENSG00000244734	HSA-MIR-486-2	0.123461
ENSG00000137642	HSA-MIR-378A	0.123457
ENSG00000186141	HSA-MIR-203B	0.123456
ENSG00000010810	HSA-MIR-874	0.123455
ENSG00000127084	HSA-MIR-191	0.123454
ENSG00000166897	HSA-MIR-217	0.123454
ENSG00000159618	HSA-MIR-708	0.123452
ENSG00000151012	HSA-MIR-514A-2	0.123447
ENSG00000157423	HSA-MIR-30A	0.123446
ENSG00000138642	HSA-MIR-511	0.123445
ENSG00000177885	HSA-MIR-23A	0.123438
ENSG00000175785	HSA-MIR-98	0.123437
ENSG00000221866	HSA-MIR-30D	0.123436
ENSG00000104419	HSA-LET-7E	0.123432
ENSG00000069702	HSA-MIR-874	0.123432
ENSG00000094841	HSA-MIR-218-2	0.123432
ENSG00000180891	HSA-MIR-296	0.123431
ENSG00000146857	HSA-LET-7A-1	0.123426
ENSG00000137573	HSA-MIR-92A-1	0.123426
ENSG00000107371	HSA-MIR-365B	0.123425
ENSG00000149633	HSA-MIR-140	0.123421
ENSG00000092531	HSA-MIR-1296	0.123416
ENSG00000130584	HSA-MIR-7-1	0.123416
ENSG00000133661	HSA-MIR-22	0.123406
ENSG00000028839	HSA-MIR-143	0.123403
ENSG00000050438	HSA-MIR-362	0.1234
ENSG00000166963	HSA-MIR-221	0.123399
ENSG00000132323	HSA-MIR-190A	0.123396
ENSG00000198168	HSA-MIR-149	0.123391
ENSG00000116212	HSA-MIR-500B	0.123391
ENSG00000166377	HSA-MIR-106B	0.123384
ENSG00000136942	HSA-MIR-4668	0.123383
ENSG00000163449	HSA-MIR-190A	0.123383
ENSG00000133328	HSA-MIR-508	0.123381
ENSG00000198855	HSA-MIR-574	0.123379
ENSG00000170153	HSA-MIR-365A	0.123374
ENSG00000197329	HSA-MIR-190A	0.123369
ENSG00000144840	HSA-MIR-423	0.123366
ENSG00000163492	HSA-MIR-23A	0.123363
ENSG00000186567	HSA-MIR-25	0.123359
ENSG00000105695	HSA-MIR-182	0.123359
ENSG00000151552	HSA-MIR-19A	0.123357
ENSG00000131374	HSA-MIR-190A	0.123356
ENSG00000169427	HSA-MIR-4662A	0.123355
ENSG00000278129	HSA-MIR-186	0.123355
ENSG00000118526	HSA-MIR-200A	0.123351
ENSG00000172375	HSA-MIR-335	0.123351
ENSG00000164363	HSA-MIR-103A-1	0.12335
ENSG00000065029	HSA-MIR-505	0.123348
ENSG00000153558	HSA-MIR-429	0.123346
ENSG00000164815	HSA-MIR-196B	0.123346
ENSG00000106636	HSA-MIR-141	0.123343
ENSG00000182831	HSA-MIR-15A	0.123335
ENSG00000146021	HSA-MIR-660	0.123334
ENSG00000169905	HSA-LET-7A-1	0.123331
ENSG00000161992	HSA-MIR-15A	0.123325
ENSG00000169976	HSA-MIR-7-1	0.123323
ENSG00000163947	HSA-MIR-22	0.123321
ENSG00000077585	HSA-MIR-190A	0.123321
ENSG00000100197	HSA-MIR-4668	0.123319
ENSG00000087274	HSA-MIR-505	0.123319
ENSG00000163993	HSA-MIR-181A-2	0.123312
ENSG00000134109	HSA-MIR-203A	0.123308
ENSG00000138413	HSA-MIR-92B	0.123307
ENSG00000154342	HSA-MIR-17	0.123304
ENSG00000104327	HSA-MIR-200B	0.1233
ENSG00000034693	HSA-MIR-10B	0.123298
ENSG00000123268	HSA-MIR-20A	0.123297
ENSG00000156804	HSA-MIR-92A-2	0.123295
ENSG00000141570	HSA-MIR-224	0.123294
ENSG00000166257	HSA-MIR-365A	0.123294
ENSG00000197106	HSA-MIR-190A	0.123292
ENSG00000162426	HSA-MIR-214	0.123288
ENSG00000204385	HSA-MIR-145	0.123288
ENSG00000132855	HSA-MIR-378A	0.12328
ENSG00000130818	HSA-MIR-500B	0.123277
ENSG00000145794	HSA-MIR-1247	0.123275
ENSG00000140326	HSA-MIR-199A-1	0.123275
ENSG00000143819	HSA-MIR-150	0.12327
ENSG00000171509	HSA-MIR-92A-2	0.12327
ENSG00000074527	HSA-MIR-324	0.12326
ENSG00000102879	HSA-MIR-223	0.123257
ENSG00000176974	HSA-MIR-190A	0.123256
ENSG00000119042	HSA-MIR-338	0.123248
ENSG00000163701	HSA-MIR-204	0.123245
ENSG00000172175	HSA-MIR-26B	0.123244
ENSG00000162460	HSA-MIR-143	0.123244
ENSG00000130402	HSA-MIR-30A	0.12324
ENSG00000143226	HSA-MIR-450A-1	0.123236
ENSG00000163125	HSA-MIR-135B	0.123227
ENSG00000160216	HSA-MIR-130A	0.123226
ENSG00000061656	HSA-MIR-326	0.123225
ENSG00000149476	HSA-MIR-505	0.123221
ENSG00000101425	HSA-MIR-103A-2	0.12322
ENSG00000135045	HSA-MIR-29C	0.123215
ENSG00000273079	HSA-MIR-4662A	0.123214
ENSG00000025772	HSA-MIR-590	0.123211
ENSG00000153485	HSA-MIR-885	0.123207
ENSG00000181826	HSA-MIR-16-1	0.123204
ENSG00000219438	HSA-MIR-22	0.123192
ENSG00000205929	HSA-MIR-151A	0.123191
ENSG00000184672	HSA-MIR-511	0.123188
ENSG00000121769	HSA-MIR-92A-1	0.123187
ENSG00000196576	HSA-MIR-197	0.123185
ENSG00000140795	HSA-MIR-139	0.123185
ENSG00000127324	HSA-MIR-17	0.123184
ENSG00000139579	HSA-MIR-190A	0.123184
ENSG00000161640	HSA-MIR-150	0.123184
ENSG00000118804	HSA-MIR-187	0.123181
ENSG00000184860	HSA-MIR-501	0.123179
ENSG00000156853	HSA-MIR-4662A	0.123178
ENSG00000186815	HSA-MIR-195	0.123178
ENSG00000104324	HSA-MIR-509-3	0.123173
ENSG00000033170	HSA-MIR-874	0.123169
ENSG00000005981	HSA-LET-7A-2	0.123165
ENSG00000151468	HSA-MIR-133A-1	0.123163
ENSG00000146205	HSA-MIR-22	0.123163
ENSG00000169403	HSA-MIR-130B	0.123156
ENSG00000173585	HSA-MIR-338	0.123154
ENSG00000184708	HSA-LET-7F-2	0.123152
ENSG00000036257	HSA-MIR-222	0.123152
ENSG00000149476	HSA-MIR-26A-2	0.123149
ENSG00000178053	HSA-MIR-2355	0.123149
ENSG00000116218	HSA-MIR-30A	0.123148
ENSG00000093217	HSA-MIR-30A	0.123146
ENSG00000164972	HSA-MIR-200A	0.123144
ENSG00000204564	HSA-MIR-98	0.123143
ENSG00000262919	HSA-MIR-203B	0.123139
ENSG00000108823	HSA-MIR-1-1	0.123138
ENSG00000122643	HSA-MIR-653	0.123138
ENSG00000126883	HSA-MIR-424	0.123137
ENSG00000164237	HSA-MIR-30A	0.123136
ENSG00000152953	HSA-MIR-93	0.123133
ENSG00000264522	HSA-MIR-187	0.123133
ENSG00000083720	HSA-MIR-708	0.123132
ENSG00000140105	HSA-MIR-19A	0.123127
ENSG00000130598	HSA-MIR-181C	0.123123
ENSG00000164144	HSA-MIR-187	0.12312
ENSG00000186326	HSA-MIR-92B	0.123119
ENSG00000105755	HSA-MIR-423	0.123117
ENSG00000157483	HSA-MIR-29C	0.123108
ENSG00000241563	HSA-MIR-150	0.123107
ENSG00000167468	HSA-MIR-18A	0.123107
ENSG00000172748	HSA-MIR-874	0.123107
ENSG00000054118	HSA-MIR-381	0.123103
ENSG00000106780	HSA-MIR-652	0.123097
ENSG00000087258	HSA-MIR-505	0.123093
ENSG00000049323	HSA-MIR-369	0.123093
ENSG00000131979	HSA-MIR-452	0.123093
ENSG00000139233	HSA-LET-7E	0.123092
ENSG00000120802	HSA-MIR-15A	0.123092
ENSG00000185681	HSA-MIR-32	0.123091
ENSG00000110048	HSA-MIR-21	0.123088
ENSG00000198833	HSA-MIR-508	0.123088
ENSG00000169696	HSA-MIR-505	0.123088
ENSG00000176387	HSA-MIR-200B	0.123084
ENSG00000066697	HSA-MIR-30C-2	0.123084
ENSG00000056050	HSA-MIR-339	0.12308
ENSG00000124721	HSA-MIR-335	0.12308
ENSG00000150201	HSA-MIR-361	0.123078
ENSG00000185681	HSA-MIR-708	0.123074
ENSG00000131495	HSA-MIR-375	0.123073
ENSG00000093010	HSA-MIR-324	0.123073
ENSG00000011600	HSA-MIR-885	0.123071
ENSG00000071564	HSA-MIR-296	0.12307
ENSG00000164904	HSA-MIR-708	0.123061
ENSG00000151135	HSA-MIR-502	0.12306
ENSG00000160993	HSA-MIR-92A-2	0.12306
ENSG00000122861	HSA-MIR-196B	0.123059
ENSG00000250479	HSA-MIR-7-1	0.123058
ENSG00000137747	HSA-MIR-362	0.123053
ENSG00000065675	HSA-MIR-362	0.123052
ENSG00000002834	HSA-MIR-1296	0.123051
ENSG00000161021	HSA-MIR-92A-1	0.123048
ENSG00000180592	HSA-MIR-126	0.123044
ENSG00000120314	HSA-MIR-654	0.123044
ENSG00000139144	HSA-MIR-15A	0.123042
ENSG00000134291	HSA-MIR-200A	0.123037
ENSG00000138964	HSA-MIR-142	0.123034
ENSG00000102543	HSA-MIR-103A-1	0.12303
ENSG00000139194	HSA-MIR-744	0.123029
ENSG00000176485	HSA-MIR-191	0.123027
ENSG00000153093	HSA-MIR-204	0.123027
ENSG00000157613	HSA-MIR-92B	0.123017
ENSG00000181220	HSA-MIR-3074	0.123017
ENSG00000161992	HSA-MIR-92A-2	0.123016
ENSG00000102172	HSA-MIR-143	0.123013
ENSG00000162928	HSA-MIR-574	0.123012
ENSG00000184574	HSA-MIR-342	0.123009
ENSG00000143630	HSA-MIR-19B-2	0.123003
ENSG00000157107	HSA-MIR-142	0.122996
ENSG00000183208	HSA-MIR-22	0.122995
ENSG00000114790	HSA-MIR-532	0.122993
ENSG00000112304	HSA-MIR-26A-1	0.12299
ENSG00000102172	HSA-MIR-362	0.122989
ENSG00000128342	HSA-MIR-132	0.122987
ENSG00000109743	HSA-MIR-532	0.122985
ENSG00000164105	HSA-MIR-425	0.122985
ENSG00000167701	HSA-LET-7C	0.122984
ENSG00000005001	HSA-MIR-139	0.122981
ENSG00000164404	HSA-MIR-744	0.12298
ENSG00000169783	HSA-MIR-218-2	0.12298
ENSG00000154930	HSA-MIR-23B	0.12298
ENSG00000089053	HSA-MIR-122	0.122978
ENSG00000137819	HSA-MIR-98	0.122978
ENSG00000139174	HSA-MIR-362	0.122978
ENSG00000120437	HSA-LET-7C	0.122978
ENSG00000135441	HSA-MIR-130A	0.122975
ENSG00000105737	HSA-MIR-365A	0.122973
ENSG00000180198	HSA-MIR-188	0.122972
ENSG00000106948	HSA-MIR-30A	0.12297
ENSG00000143093	HSA-MIR-629	0.122969
ENSG00000217930	HSA-MIR-106B	0.122968
ENSG00000160446	HSA-MIR-130B	0.122968
ENSG00000131097	HSA-MIR-29B-2	0.122967
ENSG00000128918	HSA-MIR-891A	0.122965
ENSG00000204356	HSA-MIR-193B	0.12296
ENSG00000172236	HSA-MIR-502	0.122959
ENSG00000149115	HSA-MIR-374A	0.122958
ENSG00000148090	HSA-MIR-98	0.122957
ENSG00000094755	HSA-MIR-134	0.122954
ENSG00000182168	HSA-MIR-874	0.122952
ENSG00000110427	HSA-MIR-766	0.122952
ENSG00000155827	HSA-MIR-205	0.122951
ENSG00000171631	HSA-MIR-328	0.122944
ENSG00000127954	HSA-MIR-452	0.122933
ENSG00000139174	HSA-MIR-505	0.122933
ENSG00000101605	HSA-MIR-3074	0.122933
ENSG00000197408	HSA-MIR-335	0.122929
ENSG00000145817	HSA-MIR-27A	0.122928
ENSG00000197956	HSA-MIR-1976	0.122927
ENSG00000135045	HSA-MIR-1251	0.122923
ENSG00000165046	HSA-MIR-185	0.122919
ENSG00000060762	HSA-MIR-505	0.122913
ENSG00000072135	HSA-MIR-200C	0.122912
ENSG00000103995	HSA-MIR-151B	0.12291
ENSG00000170955	HSA-MIR-145	0.12291
ENSG00000165704	HSA-MIR-20B	0.122909
ENSG00000159023	HSA-MIR-188	0.122906
ENSG00000009950	HSA-MIR-330	0.122906
ENSG00000139793	HSA-MIR-203A	0.122903
ENSG00000133477	HSA-MIR-582	0.122902
ENSG00000165886	HSA-MIR-296	0.122899
ENSG00000130751	HSA-MIR-874	0.122891
ENSG00000197226	HSA-MIR-501	0.12289
ENSG00000083857	HSA-MIR-139	0.12289
ENSG00000183255	HSA-MIR-23A	0.122886
ENSG00000184956	HSA-MIR-374A	0.122884
ENSG00000221968	HSA-MIR-153-2	0.12288
ENSG00000184221	HSA-MIR-187	0.122879
ENSG00000176293	HSA-MIR-500A	0.122878
ENSG00000003096	HSA-MIR-200A	0.122877
ENSG00000196422	HSA-MIR-22	0.122874
ENSG00000204334	HSA-MIR-103A-1	0.12287
ENSG00000100721	HSA-MIR-7-1	0.12287
ENSG00000160801	HSA-MIR-15A	0.122869
